x y color
-2.9286027409752426 -2.24469166200553 1
2.3440528719389997 -2.4754771866947225 0
0.5010713872598425 -3.856396374323492 0
3.5690385084416416 0.6835117533248631 1
-3.3967441971201815 3.1182485729881435 0
2.3898399304857785 -3.542987234212881 0
-1.3942843653678616 3.41092840552186 0
2.212908345902256 -3.4659170088529345 0
-0.06050434685116368 -1.0797026096023874 0
-0.9900441719163879 -0.7400153506619533 1
-3.5312064963191725 3.437300704866331 0
-1.4274434544667503 2.3966403395047298 0
4.595028927609157 -2.728566136687985 0
-0.19329197117155417 -0.8768342481749167 0
-1.2600550384879727 -3.4293799624029306 1
4.9504529437521185 3.122714091479871 1
-4.893370743370039 -4.306596177422262 1
-3.2830285966216257 3.1898687644645385 0
0.23567863557192847 2.3794052639639087 1
4.537828364564275 -1.1215080927811005 0
-2.28760140643812 -1.9192648292101486 1
1.575469834782627 3.1877540063446315 1
0.9209926476994656 -0.10892141081831497 1
-1.6396341544247806 1.6862881434527868 0
-2.097477116071036 1.5523070703349724 0
4.942752123789514 -3.9947574770851313 0
0.2923061484169285 4.91430223170498 1
-2.0725537768688183 -0.9808146826405864 1
-1.9749129678328927 4.815155237667106 0
2.000139157959273 -1.6470046082044867 0
-4.6197563097440195 2.855527868608837 0
1.8602779506402491 -1.2840057069233057 1
-4.744508961136489 -1.4579742117833128 1
-1.9550046437312751 -3.4415651351135343 1
2.4603450515932206 2.221691471939117 1
-4.979451049310776 -4.613484983551086 1
3.2776913117733777 -2.8245208486749918 0
1.1788661234956184 -0.8574379091933437 1
-4.541771909282312 0.2823407949153678 1
3.6030180845001265 0.16815279523687643 1
3.4528599800566706 -4.879416673624024 0
-2.1295132131922023 -4.600829118799358 1
3.1951886884036984 -2.1145038809496186 0
-3.44257420008405 3.052941794249385 0
-0.667499530012261 0.14776076321515497 0
3.2542108775650043 -3.1956379316058725 0
-0.7241038813496274 2.4681058627610426 0
0.8453670764306755 -1.2327980066562452 1
-0.05347011254920808 -1.9712744638085002 0
2.6935404028789502 3.9531603975311196 1
4.623507539717529 4.260727833593199 1
-2.2054473277653863 3.941305297379108 0
1.1253333528541534 -2.7766236553115187 0
0.035824728810797346 4.944900667515201 0
-3.11839770310172 1.5428979764385895 0
1.264050370004549 -2.837885916654491 0
3.609043304492168 1.9063730680792847 1
0.057237068450800344 4.5474247611639065 0
-2.5908931177174788 -3.8080705138123596 1
-1.4713576275783993 1.2610734426932426 0
3.0903447906399837 -2.0662284704832192 0
-4.625366933138714 -4.265316354643277 1
-4.636303212789144 0.860110024277521 1
-4.507561819317013 4.942445973049546 1
3.647364015497965 -3.2953010452216 0
1.169525680911673 2.918541940798476 1
4.1058132359836605 -3.5639546793453247 0
-0.026896421843457752 1.5152193903881974 0
3.8931348020074346 -3.3374038728672883 0
-0.46026747351700514 4.3300132604887835 0
-0.10933575847038934 -3.9019782376736822 0
3.1412467062133125 -1.2825688724182327 0
0.8720797188480649 1.8638181060206573 1
1.4719954970055191 1.7139019966488886 1
-3.5257013532221593 4.083176961849123 0
2.060960671128596 1.51023205493252 1
-4.807580613413415 4.873902345462289 1
0.7731597160619472 3.9423413038299344 1
-1.7894391463572603 4.293136086897855 0
-0.6815340226208653 2.5605975126876164 0
3.4106121121045536 -4.288550936288545 0
0.8898084359678577 2.60864022395187 1
4.125404013874181 -1.5928780731318568 0
0.041337623475699026 -1.5258444934809545 0
0.5839337964017748 3.543900752302317 1
2.895069797247971 2.0701064107947387 1
0.47946216853639445 1.4256612902486632 1
0.796457768358926 2.866657849010396 1
-1.6474919027537038 -1.9836250997484859 1
-2.4609896361954355 1.7857037823291542 0
1.413340801320924 4.189069811851837 1
-0.4837426639518938 1.609394123433714 0
2.1495924820316095 1.2221196031188875 1
4.5234562981288455 -3.9297093798521843 0
-0.39627402931388556 3.291061401989168 0
-2.3626913939164886 -1.5755046525322025 1
-0.5591179945633407 3.7110458552548646 0
3.3486134475175984 2.0463566894577303 1
1.8697033372698773 0.7581595108900974 1
1.6907917100560121 -1.2031470050349258 1
-3.4138269372414367 1.0542301045437306 0
-3.854918873730874 -0.14285351838131977 1
0.8821372069452762 -4.4614084791639765 0
4.783348836816089 4.449221672422182 1
-2.276107308021528 -0.1225275124065286 0
3.889785716998915 -4.035237013135664 0
-2.1593406592868813 1.435688464012702 0
3.8964204460415495 -1.4795998338676988 0
4.53589036581266 2.109962316699985 1
-2.1647251967912107 -0.5052431425688795 1
3.111661760391149 0.5741909794226121 1
-3.4760833977094086 -4.9471445702912975 1
0.7016890583826338 -1.3178444844464723 0
1.045990137335357 3.261662781327484 1
-4.506357202768826 1.1466307094612036 1
0.2962521466166814 0.7307803275907592 1
3.9408602279518163 0.943521135963107 1
1.626934339691351 -3.7063425815062967 0
-0.6954700104477496 0.6495228566550164 0
-3.2699994780393373 1.8431173240874266 0
0.2571200081910563 3.4423610625391223 1
-4.544050092612445 4.548139108726016 0
-4.10490166047745 -1.740901635064458 1
1.4957023835240113 -3.166928116362099 0
4.947011482724692 2.928630840174548 1
2.385980430480492 -1.847886864613948 0
-0.44084268291122264 -0.5676671776320719 0
-1.6568390061900775 -1.3889009252792373 1
4.3321838407525455 -4.898034446326665 0
0.6141347050720594 -4.490985835354788 0
-4.575706379514065 1.7602801321821868 0
3.821227807050292 -0.5311218253213044 0
2.0581509538503617 -2.284913711482858 0
2.900113266509411 0.4335434934121043 1
3.1852995469178538 0.018821709822052668 0
-4.322488844863881 0.1325228609507212 1
-4.477540956140528 -4.260606735012617 1
-2.574527667464971 -3.337937476135606 1
4.062480445582922 4.740864734045678 1
-4.88040076803975 -4.12261996769884 1
4.67488705793707 -0.1421247386024298 0
-3.7372707238229785 1.9570412855187893 0
2.239902741721357 3.0611262098209338 1
0.8073025461953751 0.02480599000278172 1
2.1075449862175155 -3.5552593049491756 0
1.297396487664079 0.021900594472531232 1
-3.7008480207420136 3.5757937176007246 0
-3.642367980944371 0.26579672885768524 1
-1.85107397788678 3.3619077605023264 0
-0.9169818532277194 -3.097451536724213 1
-4.89593407008936 -3.102739704289459 1
-2.424606946994076 -1.3288299672272332 1
-3.604243611038578 -4.168151037558047 1
0.8908150989462111 -2.6396691308788265 0
-4.837987803601513 0.5284965221978632 1
-1.6882791242283068 -4.816019325496551 1
-2.028960324626301 -1.8379547342907743 1
-1.80276053993921 1.7588393598073804 0
3.873760838197043 1.0539036965244462 1
2.7466947196720124 2.4819842791398186 1
0.4174912597332874 -2.058754489910756 0
2.6487696740457176 -1.8130071462135655 0
-1.0745239403528775 -1.6987884209592332 1
-3.8490626677479423 -1.7149412079887192 1
4.0179827306627125 1.0396986811171738 1
3.873292659482919 -4.210596893732834 0
-0.35456210066110927 -0.10229048467519686 0
-2.563429676980289 0.5759928533356788 0
3.1610506510438867 0.7199583458418388 1
1.8851649478659382 -4.118081545648823 0
-2.9086316812416024 -4.2473921979357065 1
4.3903834371357355 1.976986119323092 1
4.1243205712001 0.9039794610415193 1
0.17850383276272197 -2.855101395684719 0
-0.04847458418845996 3.878239053837328 0
0.42692260784211555 4.106673553853467 1
1.1026218973158661 4.29880546864479 1
-1.118033962722984 -1.6569689706251944 1
2.778148118841367 -3.362310179070632 0
-1.0910339440062469 -4.702262255227046 1
-2.5875941744878572 0.7555348677464702 0
3.504491735538126 -0.7742532558562711 0
3.2422230308472564 -0.8302466265824453 0
-1.8745533063234552 0.2712368321416747 0
0.39689837222118385 -0.3679022717359768 1
-1.3724458035594287 -0.9091289639854141 1
-2.3247452897278564 4.616925189984524 0
-3.378913945485569 -4.530566949002509 1
1.9594570015516775 -4.631606288894457 0
3.9476125290085164 -1.9156086357595283 0
1.5987629433507946 -4.732256453877341 1
-0.3029294582653055 -2.3081590402687557 1
4.224317598134018 1.3667571272957222 1
2.63940831581436 3.2448093858023697 1
-4.101325704582967 -2.319319878741508 1
4.853588985868086 2.226391852129984 1
1.2463434133500426 -3.3121010529689086 0
-0.5637571916940072 0.9773681956475659 0
-1.1636808648794905 -4.149238879094548 1
1.4698470838612074 -2.2386526689337503 0
3.1836067917483355 -4.893099202147449 0
-3.486229575768861 -2.0389550215823062 1
-3.107463332259993 -3.368882786105869 1
0.45130947475273153 -2.6067444175513375 0
1.5141028727910353 2.6429013043360827 1
4.88787624111742 0.8532445032865743 1
-0.3027214940469243 -1.769590170169133 1
-3.4834779393664252 -0.9058923602416229 1
-4.579238588950119 3.46092528523622 0
-3.182131215186498 1.1799604977489642 0
-4.126575910002231 3.6860331276419895 0
-2.263962195942253 -2.9643064639487706 1
4.598617620709408 0.6130099411191923 1
0.3210612183942798 -3.14620893145133 0
4.134838267411666 -3.4620725504533967 0
-2.0438937425140136 0.8520722914636591 0
-4.227497029265079 -2.316092910632246 1
-2.9287191236920873 0.3986551212177858 0
1.7537909827426788 4.388768559351018 1
-1.0972744814255506 3.0923202032386445 0
-4.573126038173617 -1.0973046686077073 1
-3.1886755389335617 3.6896556096756132 0
3.087250170133501 1.8519256544684781 1
-4.144797064679744 1.7340305036293895 0
2.4195085054967693 -3.8758924204603495 0
-2.1807318757792347 -0.28087913689839716 1
1.439420753671989 0.9778502179012447 1
-1.095487110130633 -2.1803412162098246 1
3.968709327448769 0.06948587370296 0
-2.864288665665061 3.8767798721297915 0
-1.450662853785171 1.8573195962289475 0
2.4152879147215325 2.9639364577110996 1
-0.03512322719497796 1.450035512899265 0
-4.22014184782019 1.0785108829029157 1
0.40578891892388835 -4.152129198070417 0
0.2629479696334682 -1.3753776876577062 0
2.5684037585471273 -3.0310299684026565 0
-1.2385998750705185 -2.593136362459365 1
0.36710145711386666 -3.872238161474212 0
3.892404553552664 0.9814801076983812 1
-3.8099695634609567 -0.6420044854528575 1
2.593335065366574 -2.0281429262631057 0
4.139654266921596 3.3971044087643065 1
0.2846150130523455 -3.195062432778121 0
-0.9612021497117826 -4.284516847387087 1
-3.964718567507295 2.331772043443056 0
-0.19006568354877906 2.0235774042885737 0
2.759636161985499 2.854376982286767 1
-2.500092203631228 4.392961052098194 0
-3.7817843973112986 -3.99707843692106 1
0.3695697202568997 0.1961221995511666 1
3.3592148102968196 -3.648579456937461 0
-2.379138522009586 0.308915790338812 0
3.9115699738059835 4.567166432997386 1
0.18506323705415628 -2.392773830570447 0
-4.299995869053523 2.301929603826917 0
3.516311000237124 4.8123502735703845 1
-0.41736031642762494 -0.8594106328318656 0
0.3918335917405704 -1.145199449286559 0
-1.987595102556182 -4.407594761520757 1
-4.148046728673174 2.5787662548622245 0
-2.360170757438027 4.7465044593597625 0
-3.0108671318346203 -4.319524552742735 1
4.534598007476333 0.11561258718554335 1
-4.658715348734579 4.141820243595765 0
4.267939374279694 0.5484916311953105 1
2.7511503730347933 -4.066526388702276 0
0.19441313891372047 -3.9787295666675284 0
4.244923043455101 -4.8924078279274275 0
2.634564653119501 4.022725054819865 1
-1.9726413199169137 -1.3210160246357772 1
1.2237695707689609 4.423344758309758 1
4.185974305501574 -4.69245359870899 0
-3.7884877939817443 1.7517997999676895 0
-0.005516902288023928 -0.5254144459065522 0
4.493268910204192 -0.1953414500541717 0
-1.5381458116029112 0.7258525672616454 0
3.4982588633150105 -2.8947225733894366 0
-3.077217535584029 -2.5718914274240925 1
-4.359676967935662 -3.8136064206081413 1
4.703649405028129 -3.16530460670862 0
3.0972471750843766 -2.2432816775264164 0
-0.8683189621252243 1.0626096795896487 0
-0.42425750713789334 -3.782283520481821 1
1.4212541996895194 2.170357532214081 1
-1.1654768403755522 3.557014504796456 0
-2.1373669799652486 -1.3451616515341835 1
2.763652548819284 2.0804711488579963 1
3.8413172958555606 -3.2108848095870424 0
-2.6256719215511994 2.7268934052162406 0
0.6281054731077234 0.9420818108937032 1
1.7701987336731593 3.0271567952380973 1
-3.187189087958895 2.6711095495555277 0
-4.002023036205093 -1.6457333745607796 1
3.673289579911234 3.7181049437983376 1
-0.16551707493313828 0.22713937253974592 0
3.544324633601306 -3.910352738511719 0
-3.352524268757663 1.3593097068895963 0
1.4416620927782553 2.7630292592588335 1
-1.0217325096905583 0.7992267170184189 0
4.787659193524153 -4.705400119330201 0
3.0912840940664807 1.1093861460611443 1
2.901574740983051 2.1073916216513657 1
-2.2661551738774808 0.9539593400207114 0
-1.4184110057824584 2.8791428654060978 0
-2.7765086317791177 -0.8904686351134048 1
3.5036358152968266 -2.7726596893998434 0
-2.189166600969928 -3.3357835455491447 1
-1.8068787184201884 0.6589921282453499 0
-3.093064477452969 0.8910299240100237 0
-3.587064427464096 -0.453279949764017 1
2.8119210761609867 -3.247560597465738 0
1.246365052302715 1.0120256504336087 1
-2.9550351721181034 0.971262225244379 0
1.4711017837981313 -0.4177203409995114 1
-2.776291032248862 -3.896924175420696 1
-4.473768512667905 -1.207569866031839 1
-4.7921475199883155 3.134971963255474 0
-1.5741394140781093 -3.605452480142656 1
-2.7887701746087323 -2.9853106219808345 1
0.26839652243400636 -0.08522758703151023 1
2.242018655676908 -0.594626772184391 1
0.5432233493272056 2.9126208373547264 1
1.2287822198393785 -2.7617672730166687 0
4.770494824127747 -3.3136440962996137 0
0.4994288139575591 3.381983057681401 1
-1.9655005553938643 1.949448767943439 0
4.144824160991213 1.7840881976893153 1
-3.7163773924954335 2.525814066524118 0
-3.8676088890233826 3.8343304509479186 0
-0.08061034933402844 3.2748096267675066 0
4.171193160377319 -3.661275145317436 0
-3.434766683121595 0.167593730105712 1
2.151125499061264 2.460188045724676 1
-1.4914035525031233 4.862228685176346 0
3.2021710753131387 2.27868975338005 1
-4.9514812241551756 4.358194520030404 0
1.2202508660369658 2.437847751100243 1
-4.729861767903639 2.67041905808048 0
1.9969994734435854 -4.110173203271835 0
-0.7255657027749942 0.9125239738880477 0
4.511764529005566 -2.992288273439195 0
-1.3001124079164672 -2.1862169371425577 1
0.18229967617381693 1.5895659894079799 0
0.17789258754346537 -2.8851906686545448 0
1.0534683768676967 -2.5991024706190933 0
-2.423213474166741 1.906372116892891 0
0.9565094600049395 1.8710637427333427 1
0.9690547910513612 -4.653145909621374 0
0.659454429812028 4.841801971736249 1
1.2536020011386224 4.687868092518938 1
4.2010408677946565 -2.861657365243151 0
0.7896128609526007 1.0217492646828266 1
-2.547834840684576 3.479488021107443 0
0.8566467395458162 3.7126111822940917 1
0.6372982515461958 -1.8333625105364968 0
-3.2798029839279206 -0.0051896529949759795 1
-3.6524203965553625 -2.5535833116146254 1
4.032213682720247 0.14521244345274553 1
-1.0514662824768948 -3.57430208020482 1
-3.4635515991352026 -1.2202621298667191 1
2.565053190774387 -3.7085480614846666 0
-1.2476246386025247 2.886123061304753 0
-0.5808986448688467 2.1990222953253014 0
-0.5442527940568622 -3.0364731756838315 1
2.884529742554661 -1.8986898363019322 0
1.960780078784202 1.1521714466068813 1
-4.702979206004741 2.7171653562708773 0
-4.99451197612684 -2.869642314407983 1
-0.4571125788881547 -3.3529509344334576 1
4.410624968124031 -3.6188203942603114 0
3.610374426232198 -4.245069693682714 0
4.197527732970936 3.350987730996067 1
1.3084275311689533 0.8890339917906465 1
3.4535139670382495 4.344658767454641 1
-3.9906675130994564 -0.4280531734783519 1
-0.42229266888167416 -3.6267596127130197 1
-3.0516939693418346 -2.870620737241103 1
-3.6897395638625676 0.953555539683907 1
-2.081362339200694 2.818484130105052 0
-2.101200785805503 -1.0323467413204734 1
1.3742166753172178 4.18211032339544 1
0.38310639781192535 3.1529846400250534 1
-0.9560499628752428 -4.952896948452659 1
-3.3647282739209814 0.22678111512401067 1
-3.0229763422612677 -4.543722400588218 1
-4.25940759209968 -2.415677477178295 1
0.28718784049125556 -1.9423320577861372 0
-0.7946280367119476 0.5171840943971766 0
3.609740790157737 -4.900253327243371 0
1.8102850797996153 2.58260705407009 1
1.4593433873723871 3.6503719135032693 1
1.699304931043529 -1.6015424440732264 0
4.16110091564107 3.190122069111176 1
-4.304204411557915 -1.1240992681846542 1
2.767239707660025 1.0650179814971539 1
-4.312257234036837 1.686672732744686 0
-0.9124344458326483 3.1511837240583542 0
4.152673208725986 2.5178572751261843 1
2.9088307644585942 2.255334573305147 1
4.04967563736235 -1.8471722176743732 0
-0.676626112952766 -0.44926138331594245 0
0.7263070451896025 3.395332327668166 1
3.219697516516069 4.792324689267181 1
4.662010128227617 -3.104140504436046 0
-4.705776206901309 -2.609597157144149 1
0.6862787338879954 2.0121704834139322 1
-3.1572708454519525 2.807513291560742 0
3.3410123029497907 4.836819338163975 1
3.3202284721760034 4.925265514159008 1
3.4803546837064374 2.0301242481515116 1
-2.7678975015109453 -4.121051835371202 1
-4.534207572223785 4.4737061091633645 0
0.7861015062480128 0.6962977247040492 1
-4.495158009934146 -1.0880761767143978 1
-4.8585850816830645 -4.399877626651688 1
2.164084767350536 -2.2474402245541567 0
4.322787054549778 1.62159890331706 1
4.309687431816727 -0.7413638522584654 0
4.958647176364078 -3.9040924318102475 0
-3.474108704608745 0.2667636090165324 1
0.11963173744979194 -0.6538280663480753 0
-0.5224687166524342 -1.9311324493089908 1
-3.541953235606208 1.6640480856891067 0
-1.9919732222109743 2.770729676550184 0
-3.023006685983084 -2.626366504871519 1
1.6196020927503607 2.7696531258978174 1
-2.7637513955742565 -3.0577403372771217 1
-1.7420624489528458 -1.0929541577579318 1
0.565383349204188 0.3764550190037408 1
1.6571322428356012 3.564565180446568 1
-2.683060052324735 3.967025663140305 0
4.069862460150841 -1.9830851745507108 0
2.2481741625710674 -1.0974210112855776 1
-1.652090386065784 -4.732809551553485 1
2.573194857165938 2.861601580476595 1
0.2957879698646586 3.1435810467480696 1
-4.528499586227963 0.3931408056183594 1
-2.3540321242194864 3.4044579131132107 0
-4.749270527925031 0.167161052651716 1
2.554865361755592 4.161687969773688 1
-0.4901732876146774 -4.03628658720324 1
-4.10290469605285 4.566680584430971 0
-3.63001657048718 4.502212387774652 0
2.4407071087686685 0.6301052453493163 1
-0.7121972966181502 -1.241131275510864 1
4.448581155130519 -1.7748179631296668 0
1.026012702396053 1.1863876865662748 1
-1.7219254433715268 -4.355577145649351 1
0.11503263588340751 -4.76886132106232 0
3.6468479359542716 2.4021418286516116 1
-2.921380905111967 0.9246323450735279 0
-0.43623159320979 0.8419737526192304 0
2.530050267895499 0.7342815176421489 1
1.1327707601713772 0.08319212442594814 1
4.197629393427768 4.220023242610388 1
1.2153969214986962 2.5233186051261933 1
-4.543383745633156 -1.983731067644233 1
1.1947524533085554 3.109369272617597 1
-2.7168504245240896 4.393269918897499 0
0.6830473621423216 -1.792749995884603 0
-1.3155119849803096 4.186553816070958 0
-3.1572141491210424 -3.661079828012225 1
-2.3713052806739943 -2.9927394677566865 1
3.4606329182510027 -3.4777591056081167 0
0.7193437918827179 -4.07208410968643 0
-2.6998321235502845 0.13411793805475902 0
4.332953839739934 4.0020233963138985 1
0.09616560950302677 -3.91681573882118 0
-4.545091747239497 -1.6972693454379506 1
0.2449492169659342 3.270901954050082 1
-4.9416319487448765 1.7287346886893662 0
4.688248754070353 -0.32680781571047124 0
0.7116278443987607 -0.5369023793702343 1
4.088077167011129 2.947287929190068 1
2.165479017529572 -0.5716092578742771 1
-0.5340715711895525 -1.9048323924782729 1
4.4575385164295085 -2.471058826532876 0
-3.516670748176148 -4.870501341716884 1
3.762899187181308 1.8734375945593023 1
-4.629106408422697 -3.3815680828467185 1
-3.48007342335908 3.9256646789973697 0
-0.17350726832017216 3.8081686771440495 0
1.965823191878492 4.043405487925924 1
1.4409125158986544 0.13244193535836146 1
